OXI_ID,CODIGO INMUEBLE COMPLETO,EMPRESA PROPIETARIA,TIPOLOGIA INMUEBLE,REFERENCIA CATASTRAL,CCAA,PROVINCIA,CIUDAD,DIRECCIÓN COMPLETA,CODIGO POSTAL,ASKING PRICE,NUMERO DORMITORIOS,NUMERO BAÑOS,SUPERFICIE,SITUACIÓN OCUPACIONAL,FIELD AGENT ASSIGNED,FASE JUDICIAL,CLIENTE ,TIPO DE OPERACIÓN,PUBLISHED,OFFER STATUS,IBI,GASTOS COMUNIDAD,RESERVA-ARRAS AGREEMENT,OFFER QUANTITY,OXI FEES,NET FEES OXI,FIELD AGENTE FEES,OXI FEES (VAT),FIELD AGENT FESS (VAT),FASE RESERVA,FASE PBC,NOTARY,COMENTARIOS,HONORARIOS,ACTIVO EN COLABORACIÓN,OCUPACIÓN,VULNERABILIDAD,COMENTARIO GENERAL
OXI_7843,6082104,,WIP,8964710DR5986S0001OZ,CANARIAS,Las Palmas,TELDE,"CL. HERMANOS SUÁREZ ROBAYNA, N.S/N",,,,,,Okupado ,,,CORAL HOMES,,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7844,6082028,,WIP,1751308BS2515S0001GQ,CANARIAS,Santa Cruz De Tenerife,FUENCALIENTE,"CL. LUCIANO HDEZ. ARMAS, N.12, E.A, P.PB, Po.A",,,,,,Okupado ,,,CORAL HOMES,,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7845,6077399,,WIP,7113106VL4371S0001IO,MADRID,Madrid,LOZOYUELA,"CTRA. ESTACION, N.27, P.PB, Po.1",,,,,,Okupado ,,,CORAL HOMES,,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7846,6081487,,WIP,7365501CS4076N0001PM,CANARIAS,Santa Cruz De Tenerife,GRANADILL DE ABONA,CL. ISLA DEL HIERRO,,,,,,Okupado ,,,CORAL HOMES,,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7847,6072181,,WIP,5238707DG0153N0001PG,CATALUÑA,BARCELONA,SANT VICENÇ DE CASTELLET,"CL. JOAN MARIA ROMA, N.18",,,,,,Okupado ,,,CORAL HOMES,,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7848,6081391,,WIP,5702602CS6450S0001HA,CANARIAS,Santa Cruz De Tenerife,IGUESTE DE CANDELARIA,"CL. LA GUANCHA, N.121-125",,,,,,Okupado ,,,CORAL HOMES,,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7849,6081352,,WIP,7993808CS7479S0001JM,CANARIAS,Santa Cruz De Tenerife,SANTA CRUZ DE TENERIFE,"CL. CANDELARIA, N.9",,,,,,Okupado ,,,CORAL HOMES,,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7850,6081269,,WIP,9267302DG5396N0001OF,CATALUÑA,Girona,S. Hilari Sacalm,"CL. VALLS, N.4-6-8-SANT HILARI SACALM",,,,,,Okupado ,,,CORAL HOMES,,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7851,6081241,,WIP,6216308CS3461N0001TA,CANARIAS,Santa Cruz De Tenerife,"GUANCHA, LA","CL. LAS ROSITAS, N.2, P.S1, U.16",,,,,,Okupado ,,,CORAL HOMES,,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7852,6081214,,WIP,5250501QB5455S0001QO,ANDALUCÍA,Sevilla,SALTERAS,44 VIVIENDAS EN SECTOR LAS MELGARAEJAS PARCELA R3 EN SALTERAS (SEVILLA),,,,,,Okupado ,,,CORAL HOMES,,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7853,6081209,,WIP,4599924CS7540S0001LQ,CANARIAS,Santa Cruz De Tenerife,SAN CRISTOBAL DE LA LAGUNA,"CL. HERNANDEZ AMADOR, N.33",,,,,,Okupado ,,,CORAL HOMES,,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7854,6081177,,WIP,8538308DS5883N0001KK,CANARIAS,Las Palmas,CRUCE DE ARINAGA,"CL. TENESOR SEMIDAN, N.18",,,,,,Okupado ,,,CORAL HOMES,,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7855,6081103,,WIP,5654813CS5455S0001DG,CANARIAS,Santa Cruz De Tenerife,SANTA URSULA,"CL. TOSCA DE ANA MARÍA, N.98, P.1, Po.17",,,,,,Okupado ,,,CORAL HOMES,,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7856,6080972,,WIP,1927158CS6312N0001QH,CANARIAS,Santa Cruz De Tenerife,GUIMAR,"AV. TOMÁS CRUZ GARCÍA, E.4, P.1, Po.P",,,,,,Okupado ,,,CORAL HOMES,,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7857,6080679,,WIP,1569801TG5616N0001JA,ANDALUCÍA,Sevilla,CANTILLANA,"CL. MARÍA, N.43",,,,,,Okupado ,,,CORAL HOMES,,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7858,6080544,,WIP,1390929CS3319S0000KF,CANARIAS,Santa Cruz De Tenerife,ICOD,"CL. PEZ, N.3-5-7, P.S1, U.16",,,,,,Okupado ,,,CORAL HOMES,,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7859,6080373,,WIP,2869302CS7426N0001KD,CANARIAS,Santa Cruz De Tenerife,TACO,"CL. LAS LAJAS, N.23-25,",,,,,,Okupado ,,,CORAL HOMES,,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7860,6079954,,WIP,7065906DR4876N0001EG,CANARIAS,Las Palmas,"LLANOS, LOS (SANTA LUCIA DE TI","AV. DE LOS LABRADORES, N.6",,,,,,Okupado ,,,CORAL HOMES,,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7861,6079775,,WIP,2593854UG5129S0001PH,ANDALUCÍA,Málaga,ALAMEDA,"CL. CAÑADA, N.6",,,,,,Okupado ,,,CORAL HOMES,,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7862,6079621,,WIP,0848704TF9504N0001BQ,ANDALUCÍA,Málaga,CORTES DE LA FRONTERA,"CJTO. RESID. BELLAVISTA, SECT RT-2",,,,,,Okupado ,,,CORAL HOMES,,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7863,6079434,,WIP,6907307EG0760N0001WA,CATALUÑA,Girona,S. Pere Pescador,C/ MAJOR 8-10 ,,,,,,Okupado ,,,CORAL HOMES,,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7864,6079304,,WIP,5150401QB5455S0001TO,ANDALUCÍA,Sevilla,SALTERAS,"STR. LAS MELGAREJAS MANZANA R1 Y R2, N.S/N",,,,,,Okupado ,,,CORAL HOMES,,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7865,6072868,,WIP,9429003DG7192N0003MI,CATALUÑA,BARCELONA,PALAFOLLS,"CL. PASSADA, N.5, P.1, Po.1",,,,,,Okupado ,,,CORAL HOMES,,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7866,6079072,,WIP,7878501DS4077N0001BU,CANARIAS,Las Palmas,MIRADOR DE LOS PORTALES,"CL. DOMINGO RIVERO, N.1",,,,,,Okupado ,,,CORAL HOMES,,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7867,6078765,,WIP,25196A001003679999RB,CATALUÑA,Lleida,GERB,"CTRA. LA ESTACIO, N.2, E.3, P.2, Po.1",,,,,,Okupado ,,,CORAL HOMES,,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7868,6078538,,WIP,0152415DG7405S0001EZ,CATALUÑA,Girona,ANGLES,C/ RAVAL 12-14,,,,,,Okupado ,,,CORAL HOMES,,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7869,6077916,,WIP,2466816CG3126N0001HI,CATALUÑA,Lleida,IVARS D'URGELL,"CL. L'ESTANY, N.6, P.PB, Po.2",,,,,,Okupado ,,,CORAL HOMES,,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7870,6077114,,WIP,RC NO ASIGNADA,MADRID,Madrid,MADRID,"CL. DANIEL SEGOVIA, N.43, P.PB, Po.2",,,,,,Okupado ,,,CORAL HOMES,,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7871,6076960,,WIP,2979112CS7427N0001IU,CANARIAS,Santa Cruz De Tenerife,TACO,"CL. SANTO DOMINGO CUSTODIO, N.21, P.PB, Po.V1",,,,,,Okupado ,,,CORAL HOMES,,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7872,6076450,,WIP,38020A012000120000WO,CANARIAS,Santa Cruz De Tenerife,GUIMAR,"CL. LIBERTAD-EDIF. PILARICA-B.GUAZA DE ABAJO, N.10",,,,,,Okupado ,,,CORAL HOMES,,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7873,6076127,,WIP,2760603QB6526S0001WI,ANDALUCÍA,Sevilla,TORRE DE LA REINA,"AV. PERAFÁN DE RIBERA, N.8, P.PB, Po.1",,,,,,Okupado ,,,CORAL HOMES,,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7874,6075989,,WIP,0234701VL4203S0001OP,MADRID,Madrid,BUSTARVIEJO,"CL. CERRILLO, 40 DE BUSTARVIEJO",,,,,,Okupado ,,,CORAL HOMES,,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7875,6075987,,WIP,6818405CS3161N0002FB,CANARIAS,Santa Cruz De Tenerife,VILAFLOR,"Cº REAL, N.2",,,,,,Okupado ,,,CORAL HOMES,,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7876,6075610,,WIP,2994201CS6429N0001IY,CANARIAS,Santa Cruz De Tenerife,TACORONTE,"CTRA. GENERAL TF-3118, N.17",,,,,,Okupado ,,,CORAL HOMES,,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7877,6081036,,WIP,9758726FS0495N0002EE,CANARIAS,Las Palmas,"MATORRAL, EL (PUERTO DEL ROSAR","CL. SACHO, N.12, P.PB, Po.1",,,,,,Okupado ,,,CORAL HOMES,,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7878,6074315,,WIP,2895460UG5129N0001UI,ANDALUCÍA,Málaga,ALAMEDA,"CL. BAJA, N.33-35",,,,,,Okupado ,,,CORAL HOMES,,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7879,6073965,,WIP,7902203VF0870S0001LJ,ANDALUCÍA,Málaga,SEDELLA,"CL. BAJA, N.S/N, P.1, Po.D",,,,,,Okupado ,,,CORAL HOMES,,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7880,6073825,,WIP,6853412CS2165S0001EF,CANARIAS,Santa Cruz De Tenerife,TIJOCO BAJO,"CL. LA MILAGROSA, N.4, P.S1, U.1",,,,,,Okupado ,,,CORAL HOMES,,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7881,6073442,,WIP,1572501CS7417S0001TA,CANARIAS,Santa Cruz De Tenerife,BARRANCO GRANDE,"CL. LA BERLINA, N.19-20, P.S2",,,,,,Okupado ,,,CORAL HOMES,,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7882,6073351,,WIP,6753708CS6565S0001FD,CANARIAS,Santa Cruz De Tenerife,"SOCORRO, EL (TEGUESTE)","CTRA. PORTEZUELO LAS TOSCAS, N.87",,,,,,Okupado ,,,CORAL HOMES,,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7883,6073267,,WIP,4876601DG8747N0001ZZ,CATALUÑA,Girona,LLADÓ,"PL.ESTANISLAO VAYREDA Y VILA, N.3-5",,,,,,Okupado ,,,CORAL HOMES,,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7884,6073028,,WIP,3559416QB5335N0008GK,ANDALUCÍA,Sevilla,BOLLULLOS DE LA MITACION,"CL. AZNALCAZAR, N.8, P.1, Po.1",,,,,,Okupado ,,,CORAL HOMES,,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7885,6073011,,WIP,3893211UF5439S0001KB,ANDALUCÍA,Málaga,Mijas,PP SUP S-4B,,,,,,Okupado ,,,CORAL HOMES,,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7886,6072670,,WIP,5045031CG8054N0001GK,CATALUÑA,Barcelona,IGUALADA,"CALLE ODENA, Nº 58-60 DE IGUALADA",,,,,,Okupado ,,,CORAL HOMES,,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7887,6072368,,WIP,2748914DG9524N0001PP,CATALUÑA,Girona,Bordils,CL. DE LA CREU 21-23,,,,,,Okupado ,,,CORAL HOMES,,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7888,6072347,,WIP,8221217QB5482S0001XH,ANDALUCÍA,Sevilla,GINES,"CL. ROMERO RESSENDI, N.3",,,,,,Okupado ,,,CORAL HOMES,,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7889,6072307,,WIP,2792001CF2929S0093WU,CATALUÑA,Lleida,"BORGES BLANQUES, LES","AV. SANTIAGO RUSIÑOL, N.83 - BORGES BLANQUES, LES",,,,,,Okupado ,,,CORAL HOMES,,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7890,6102903,,WIP,1205942VK4710E0001UX,MADRID ,Madrid,MADRID ,"CL. LA CAL, N.1-3, P.2, U.C",,,,,,Okupado ,,,CORAL HOMES,,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7891,6072257,,WIP,3550245CF9635S0001BH,Cataluña ,Barcelona,VILANOVA I LA GELTRU,"CL. JOSEP CALVA, N.20, E.2, P.3, Po.2",,,,,,Okupado ,ANA ALBIOL,,CORAL HOMES,,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7892,6072242,,WIP,4902101BF9140D0004UO,CATALUÑA,Tarragona,AMPOSTA,"CL. ATENAS, N.1, P.PB, Po.2",,,,,,Okupado ,,,CORAL HOMES,,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7893,6072237,,WIP,3152401QB6335S0004GA,ANDALUCÍA,Sevilla,GELVES,"CL. PARCELA RP SECTOR SU-S2, N.SN, E.2, P.PB, Po.B, B.I",,,,,,Okupado ,,,CORAL HOMES,,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7894,6071966,,WIP,8129901DS3182N0000EP,CANARIAS,Las Palmas,SANTA MARIA DE GUIA,"CL. SAN SEBASTIAN, N.1, P.PB, Po.1, B.NORTE",,,,,,Okupado ,,,CORAL HOMES,,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7895,6071948,,WIP,43014A053000040001ZO,CATALUÑA,Tarragona,AMPOSTA,"CTRA. N-340, KM.1079, MAS D’EN CARRASACA 119,HOSTAL BAIX EBRE, N.119",,,,,,Okupado ,,,CORAL HOMES,,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7896,6071926,,WIP,6363801DG7166S0001XQ,CATALUÑA,BARCELONA,TORDERA,"CL. SANTIAGO RUSIÑOL, N.51-59",,,,,,Okupado ,,,CORAL HOMES,,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7897,6071901,,WIP,2360325CF4526A0001TM,CATALUÑA,Tarragona,Reus,"CL. COMANDANT SUGRANYES, N.28-30",,,,,,Okupado ,,,CORAL HOMES,,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7898,6071761,,WIP,0030015FS1903S0001UM,CANARIAS,Las Palmas,YAIZA,"URB. MONTAÑA ROJA, P.PARC, Po.21.1.B, U.146",,,,,,Okupado ,,,CORAL HOMES,,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7899,6071576,,WIP,2094516DF5929S0001HF,CATALUÑA,BARCELONA,MATARO,"C/ DE LA GRANJA,22",,,,,,Okupado ,,,CORAL HOMES,,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7900,6071125,,WIP,1027312EG1312N0001TJ,CATALUÑA,Girona,PALAMOS,"CL. PEDRO, N.43",,,,,,Okupado ,,,CORAL HOMES,,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7901,6071054,,WIP,6665117DF0866N0001TZ,CATALUÑA,Barcelona,Gelida,"C/SUMOLL ,URB.SAFAR",,,,,,Okupado ,,,CORAL HOMES,,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7902,6071027,,WIP,7661022ES8376S0001ST,CANARIAS,Las Palmas,PAJARA,"CL. LOS GERANEOS, N.SN, E.1, P.PB, Po.1, B.1",,,,,,Okupado ,,,CORAL HOMES,,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7903,6071010,,WIP,3955123CH1335N0000WK,CATALUÑA,Lleida,VILAMOS,"CL. DE SANT JOSEP, N.6",,,,,,Okupado ,,,CORAL HOMES,,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7904,6070902,,WIP,7951434DF1875B0001RR,CATALUÑA,BARCELONA,MOLINS DE REI,"CL. RAFAEL CASANOVAS, N.52",,,,,,Okupado ,,,CORAL HOMES,,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7905,6070558,,WIP,7786203CS2378N0020EG,CANARIAS,Santa Cruz De Tenerife,SAN JUAN DEL REPARO,"CTRA. 9E ICOD A GUÍA DE ISORA, N.27, P.PB, Po.1, B.A",,,,,,Okupado ,,,CORAL HOMES,,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7906,6070405,,WIP,6802229DF3960D0001PI,CATALUÑA,BARCELONA,BADALONA,"CL. BRUC, N.29-31",,,,,,Okupado ,,,CORAL HOMES,,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7907,6069958,,WIP,9232012DG7193S0047PL,CATALUÑA,BARCELONA,PALAFOLLS,"CL. MAJOR, N.39, P.S1, U.17",,,,,,Okupado ,,,CORAL HOMES,,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7908,6069950,,WIP,1131606DG8113S0001PA,CATALUÑA,Girona,BLANES,"CL. ROVIRA I VIRGILI (LA PLANTERA), N.8-10",,,,,,Okupado ,,,CORAL HOMES,,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7909,6069862,,WIP,38031A008000020000AM,CANARIAS,Santa Cruz De Tenerife,"REALEJOS, LOS","CL. SUN-SNO- R11 (EL LLANO), N.S/N, P.PARC, U.9",,,,,,Okupado ,,,CORAL HOMES,,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7910,6069675,,WIP,8204201DG5780S0001AT,CATALUÑA,Girona,OLOT,"CL. PARE ANTONI SOLER, N.20",,,,,,Okupado ,,,CORAL HOMES,,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7911,6079091,,WIP,4901002CG3240S0001RL,CATALUÑA,Lleida,"FULIOLA, LA","CL. QUATRE, N.2-4, E.A, P.PB, U.1",,,,,,Okupado ,,,CORAL HOMES,,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7912,6080284,,WIP,1572923CF4517D0409QF,CATALUÑA,Tarragona,REUS,"AV. JAUME I, N.30-38, P.S1, U.2",,,,,,Okupado ,,,CORAL HOMES,,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7913,6080876,,WIP,2297901BS9029N0168ZG,CANARIAS,Santa Cruz De Tenerife,SAN SEBASTIAN GOMERA,"CL. REAL, N.178, Po.V1",,,,,,Okupado ,,,CORAL HOMES,,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7914,6076238,,WIP,4097921DG6149N0001XQ,CATALUÑA,Girona,"AV. MOSSEN PERE RIBOT, N.1","CL. L'ESTACIO, N.21",,,,,,Okupado ,,,CORAL HOMES,,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7915,6074506,,WIP,1471908CS7417S0002LS,CANARIAS,Santa Cruz De Tenerife,"SOBRADILLO, EL","CL. VIOLETA, N.41",,,,,,Okupado ,,,CORAL HOMES,,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7916,6082879,,WIP,4876046VF1647N0041MI,ANDALUCÍA,Málaga,TORROX,"CL. FUENTE CABIL, N.3, P.S3, U.80",,,,,,Okupado ,,,CORAL HOMES,,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7917,6114643,,WIP,5152714FT3055N0002EK,CANARIAS,Las Palmas,GUIME,"CL. GUASIMETA, N.72, P.PB, Po.2",,,,,,Okupado ,,,CORAL HOMES,,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7918,6119471,,WIP,1732804VK4613S0001EL,MADRID,Madrid,GETAFE,"CL. INNOVACION, N.19",,,,,,Okupado ,,,CORAL HOMES,,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7919,6120546,,WIP,6533803DS3163S0011KS,CANARIAS,Las Palmas,GALDAR,"CL. DELGADO, N.49, P.S1, U.11",,,,,,Okupado ,,,CORAL HOMES,,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7920,6122574,,WIP,0150101DG7405S0001BZ,CATALUÑA,Girona,ANGLES,"CL. LES ESCOLES, N.4",,,,,,Okupado ,,,CORAL HOMES,,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7921,6072358,,WIP,0602051DG4500S0001AB,CATALUÑA,Barcelona,MANLLEU,"CL. BAIXA CORTADA, N.5",,,,,,Okupado ,,,CORAL HOMES,,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7922,6070920,,WIP,0936928EG1303N0006RS,CATALUÑA,Girona,SANT JOAN DE PALAMOS,"AV. LLUIS COMPANYS, N.25, P.PB, Po.A",,,,,,Okupado ,,,CORAL HOMES,,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7923,6126713,,WIP,5324147DG8252S0001FG,CATALUÑA,Gerona,VIDRERES,"CL. ROSER (URB.AIGUAVIVA PARCK), N.85B",,,,,,Okupado ,,,CORAL HOMES,,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7924,6080933,,WIP,0093411QB6509S0001TT,ANDALUCÍA,Sevilla,GUILLENA,"AV. DE LAS PAJANOSAS, N.1, P.1, Po.6",,,,,,Okupado ,,,CORAL HOMES,,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7925,6072917,,WIP,0227812DF3802E0001LX,CATALUÑA,Barcelona,BARCELONA,"RBLA. CATALUNYA, N.44",,,,,,Okupado ,,,CORAL HOMES,,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7926,6080965,,WIP,7075708CS5467N0002EM,CANARIAS,Santa Cruz De Tenerife,"MATANZA DE ACENTEJO, LA","CL. TABAIBA, N.20, P.PB",,,,,,Okupado ,,,CORAL HOMES,,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7927,6134746,,WIP,2267021DG7126N0001MM,CATALUÑA,Barcelona,TORDERA,"CL. MALGRAT DE MAR, N.34",,,,,,Okupado ,,,CORAL HOMES,,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7928,6135471,,WIP,5841620TG8354S0001ZX,ANDALUCÍA,Sevilla,MARCHENA,"CL. MENDEZ NUÑEZ, N.12",,,,,,Okupado ,,,CORAL HOMES,,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7929,6074184,,WIP,6013478UG4161S0001FX,ANDALUCÍA,Málaga,FUENTE PIEDRA,"CL. LAGUNA, N.2",,,,,,Okupado ,,,CORAL HOMES,,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7930,6140525,,WIP,2195810DF5929N0001JY,CATALUÑA,Barcelona,MATARO,"CL. TARRAGONA, N.42, P.PARC",,,,,,Okupado ,,,CORAL HOMES,,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7931,6077154,,WIP,8813624TG5481S0015SO,ANDALUCÍA,Sevilla,"VISO DEL ALCOR, EL","AV. REPUBLICA DE NICARAGUA, N.18",,,,,,Okupado ,,,CORAL HOMES,,,,,,,,0,0,0,0,0,,,,,SI,,,,
OXI_7932,CA-000-020-715-230,EMPIRE REAL STATE SPAIN S.L.,VIVIENDA UNIFAMILIAR,,COMUNIDAD VALENCIANA,ALICANTE,XABIA,CALLE LAGO ARAL 10    0 ,03739,€546250.00,6,6,266,Okupado ,,,ANTICIPA,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,NO,,,,
OXI_7933,CA-000-020-715-584,EMPIRE REAL STATE SPAIN S.L.,VIVIENDA UNIFAMILIAR,30030A030001350001EW,MURCIA,MURCIA,MURCIA,CMNO VEREDA RAMONICO 16   1 0 1,30139,€255500.00,0,0,411.32,Okupado ,,,ANTICIPA,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,NO,,,,
OXI_7934,CA-000-020-714-918,EMPIRE REAL STATE SPAIN S.L.,VIVIENDA UNIFAMILIAR,0960017XH6105N0005HW,MURCIA,MURCIA,MOLINA DE SEGURA,CALLE BUGANVILLAS 2    0 4,30506,€288000.00,5,3,304,Okupado ,,,ANTICIPA,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,NO,,,,
OXI_7935,CA-000-020-716-312,EMPIRE REAL STATE SPAIN S.L.,VIVIENDA UNIFAMILIAR,2730910YH0223S0001FK,COMUNIDAD VALENCIANA,ALICANTE,SAN FULGENCIO,CALLE HELSINKI 34    0 ,03177,€98000.00,2,1,73,Okupado ,,,ANTICIPA,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,NO,,,,
OXI_7936,CA-000-020-715-672,EMPIRE REAL STATE SPAIN S.L.,VIVIENDA UNIFAMILIAR,6567915CF6566N0006LQ,CATALUNYA,TARRAGONA,TORREDEMBARRA,CALLE PLANA DE VIC 29    SS 6,43830,€173500.00,4,2,122,Okupado ,,,ANTICIPA,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,NO,,,,
OXI_7937,CA-000-020-715-813,EMPIRE REAL STATE SPAIN S.L.,VIVIENDA UNIFAMILIAR,0431407CF5503A0001BX,CATALUNYA,TARRAGONA,TARRAGONA,CALLE TURIA 14    0 ,43006,€168000.00,7,2,250,Okupado ,,,ANTICIPA,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,NO,,,,
OXI_7938,CA-000-030-647-893,DORINE PROPERTIES 2019 S.L.,VIVIENDA UNIFAMILIAR,0680303DF1908S0001LP,CATALUNYA,BARCELONA,ABRERA,CALLE ULLASTRELL 6     ,08630,€163500.00,4,3,122,Okupado ,,,ANTICIPA,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,NO,,,,
OXI_7939,CA-000-030-647-746,TEANA INVESTMENTS S.L.,VIVIENDA UNIFAMILIAR,5461844EG0356S0001JT,CATALUNYA,GERONA,CALONGE,CALLE NAVARRA 12     ,17251,€267000.00,5,3,228.87,Okupado ,,,ANTICIPA,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,NO,,,,
OXI_7940,CA-000-030-647-860,LANUSEI INVESTMENTS S.L.,VIVIENDA UNIFAMILIAR,9136701CF8693N0014HL,CATALUNYA,BARCELONA,CUBELLES,"CALLE LLORENÇ AVINYO, HABIT. 2-6 16 2    ",08880,€306000.00,4,3,245,Okupado ,ANA ALBIOL,,ANTICIPA,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,NO,,,,
OXI_7941,CA-000-030-650-394,DORINE PROPERTIES 2019 S.L.,VIVIENDA UNIFAMILIAR,9070604CF9697S0001OT,CATALUNYA,BARCELONA,SANT PERE DE RIBES,AVDA SANTISSIMA TRINITAT 27     ,08810,€655500.00,5,3,336,Okupado ,,,ANTICIPA,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,NO,,,,
OXI_7942,CA-000-020-717-176,EMPIRE PROPERTIES SPAIN S.L.U.,VIVIENDA UNIFAMILIAR,3930505CF5733S0008UG,CATALUNYA,TARRAGONA,VALLS,CTRA PLA DE SANTA MARIA 55    BJS H,43800,€114000.00,4,2,169.65,Okupado ,,,ANTICIPA,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,NO,,,,
